"","date","MMM","ABT","AMD","AET","AFL","APD","ALK","LNT","MO","AEP","AXP","AIG","AME","AMGN","ADI","ANDV","AON","AOS","APA","AAPL","AMAT","ADM","ARNC","AJG","T","ADSK","ADP","AVY","BLL","BAC","BK","BAX","BBT","BDX","BBY","HRB","BA","BMY","CA","CPB","CAH","CAT","CNP","CTL","CVX","CB","CHD","CI","CINF","CTAS","C","CLX","CMS","KO","CL","CMCSA","CMA","CAG","COP","ED","COO","GLW","CSX","CMI","CVS","DHR","DE","DVN","D","DOV","DWDP","DTE","DRE","DUK","DXC","ETN","ECL","EIX","EMR","ETR","EQT","EFX","ES","EXC","EXPD","XOM","FRT","FDX","FITB","FLS","FMC","FL","F","BEN","GD","GE","GIS","GPC","GT","GWW","HAL","HRS","HAS","HCP","HP","HSY","HES","HD","HON","HRL","HST","HPQ","HUM","HBAN","ITW","IR","INTC","IBM","IP","IPG","IFF","JEC","JBHT","JNJ","JCI","JPM","KSU","K","KMB","KLAC","KR","LB","LRCX","LEG","LEN","LUK","LLY","LNC","LMT","L","LOW","MTB","MRO","MMC","MAS","MAT","MKC","MCD","MDT","MRK","MU","MSFT","TAP","MNST","MSI","MYL","NWL","NEM","NEE","NKE","NI","NBL","JWN","NSC","NTRS","NOC","NUE","OXY","OMC","OKE","ORCL","PCAR","PH","PAYX","PNR","PEP","PKI","PFE","PCG","PNW","PG","PGR","PEG","PSA","PHM","RTN","ROK","ROST","SLB","SHW","SWKS","SNA","SO","LUV","SPGI","SWK","SYK","SYY","TROW","TGT","TXN","TXT","TMK","TSS","TRV","TSN","USB","UNP","UNH","UTX","UHS","VFC","VLO","VAR","VZ","VNO","VMC","WMT","WBA","DIS","WEC","WFC","WELL","WDC","WY","WHR","WMB","XEL","ZION"
"12",1985-01-17,1.064546,0.026576,16,2.144194,0.014266,1.171362,2.622135,0.257803,0.009997,2.816407,0.780197,42.028728,0.028286,0.084692,2.230825,3.985302,0.962616,4.5e-05,1.966458,0.022762,0.183521,1.390898,5.460368,0.391016,0.293037,NA,0.445075,2.700664,0.000557,0.378206,0.041603,0.339284,0.833144,0.525874,NA,0.02666,3.242322,0.3419,0.47328,0.838801,0.732434,0.474841,0.269767,0.253274,0.346572,0.976249,0.008038,0.010115,0.480575,0.70604,15.057238,0.349362,2.401807,0.046915,0.011277,0.214097,0.786131,0.496784,0.503869,1.761877,28.090704,0.322067,0.004853,0.338524,0.430546,0.082765,0.410881,NA,0.439639,1.707072,0.602971,1.912158,NA,2.110231,0.542811,0.065284,0.163505,1.883599,0.680458,3.155153,0.246323,0.389612,2.960749,0.373321,0.077315,0.211712,2.146919,8.363519,0.186392,0.339867,0.524211,4.450596,0.0088,0.014446,0.295011,0.016443,0.041896,2.78541,5.602485,3.110383,0.878094,0.70826,1.767258,NA,1.035683,0.536484,2.990131,0.228815,1.230385,0.001256,0.982758,0.145654,3.645778,0.904303,0.336755,0.091013,0.327732,4.616954,3.341644,0.328202,3.80622,0.376886,0.727363,0.106476,NA,0.830055,1.331166,1.139006,0.699167,2.681301,0.133646,1.169977,1.821015,0.153522,0.359128,0.278082,0.400416,0.875119,5.068667,0.176512,0.006959,0.07932,0.534595,0.160917,1.978911,1.502884,0.152994,0.660767,0.003268,0.657506,2.057398,NA,2.941175,NA,6.162274,2.5566,0.477659,6.67044,0.845438,3e-06,0.024499,1.615761,1.307328,1.242697,0.459516,2.562936,0.240351,0.844953,0.242467,0.00409,NA,0.005222,NA,0.057689,0.364257,0.889954,2.63987,0.001818,3.400126,4.72189,0.071277,0.050922,0.291999,2.918831,NA,2.196749,1.46066,NA,1.411316,1.351971,3.649102,NA,0.11685,0.612603,NA,NA,0.277269,0.215975,NA,0.097168,0.103031,0.487452,0.611648,0.209528,1.452758,5.458647,0.000458,0.029794,0.117958,0.11316,1.309178,0.012659,0.458488,0.328385,0.395033,0.062972,0.544254,0.56878,0.090919,0.590435,0.433421,0.004867,492.119263,4.735371,6.885338,8.869036,0.038071,0.797714,0.119376
"13",1985-01-18,1.06128,0.026351,16.0625,2.144194,0.014335,1.171362,2.731391,0.256751,0.009934,2.816407,0.785364,42.265289,0.027776,0.089149,2.230825,3.936703,0.950431,4.5e-05,1.966458,0.023167,0.186605,1.382364,5.161888,0.394301,0.293037,NA,0.445075,2.700664,0.00057,0.380718,0.041167,0.339284,0.833144,0.530597,NA,0.026803,3.144071,0.346111,0.467712,0.846747,0.744441,0.472894,0.271249,0.256606,0.345186,0.978652,0.007885,0.010331,0.48214,0.702646,15.095074,0.350922,2.451844,0.047294,0.011368,0.212888,0.791354,0.509576,0.502417,1.769217,27.741749,0.3215,0.004877,0.336539,0.429196,0.081338,0.410881,NA,0.44338,1.650547,0.595106,1.912158,NA,2.083963,0.559907,0.064559,0.164241,1.883599,0.681613,3.184641,0.248045,0.392415,2.960749,0.379492,0.077315,0.214589,2.239117,8.048451,0.187175,0.347256,0.52873,4.436421,0.008846,0.014321,0.297038,0.016685,0.041581,2.816473,5.550123,3.166937,0.874047,0.740994,1.78266,NA,1.035683,0.532955,3.005387,0.232015,1.226037,0.001256,0.995562,0.144636,3.699923,0.891656,0.334124,0.090768,0.333105,4.635625,3.302514,0.324648,3.80622,0.369195,0.736022,0.106476,NA,0.810686,1.327936,1.145952,0.686287,2.681301,0.132365,1.205128,1.900189,0.157562,0.362224,0.274934,0.401913,0.875119,5.040352,0.177285,0.006959,0.07932,0.527101,0.161255,2.020838,1.535556,0.154766,0.666801,0.003268,0.659269,2.079762,NA,2.941175,NA,6.162274,2.61578,0.481197,6.866627,0.847806,3e-06,0.024004,1.64436,1.307328,1.240265,0.461399,2.61111,0.239493,0.868424,0.242467,0.004256,NA,0.005222,NA,0.055181,0.362687,0.892587,2.696036,0.001778,3.349378,4.748419,0.069401,0.05021,0.291999,2.918831,NA,2.18405,1.484507,NA,1.406533,1.357489,3.727578,NA,0.117635,0.59984,NA,NA,0.277269,0.209782,NA,0.098994,0.103445,0.48915,0.611648,0.211274,1.460059,5.33364,0.000456,0.02971,0.117958,0.11316,1.363727,0.012436,0.510392,0.325306,0.396293,0.064143,0.538412,0.577219,0.091164,0.593796,0.433421,0.004917,492.119263,4.841783,7.020875,8.800285,0.038565,0.802476,0.118903
"14",1985-01-21,1.097201,0.026952,16.6875,2.179695,0.015093,1.19395,2.709539,0.256751,0.010075,2.816407,0.808615,42.738426,0.027649,0.091378,2.275,3.8881,0.956524,4.4e-05,1.989869,0.023672,0.188147,1.433563,5.337462,0.397587,0.294102,NA,0.46719,2.710557,0.000567,0.393283,0.042185,0.345685,0.833144,0.53847,NA,0.027088,3.270394,0.357058,0.47328,0.815544,0.744441,0.498193,0.269767,0.259939,0.361821,0.995485,0.008115,0.010142,0.491533,0.70604,15.246384,0.352481,2.55192,0.047957,0.011427,0.217726,0.783519,0.511708,0.514034,1.761877,26.869373,0.327737,0.005098,0.337531,0.431895,0.082765,0.418844,NA,0.44338,1.695767,0.618701,1.896612,NA,2.040183,0.542811,0.06659,0.163505,1.914819,0.694321,3.214128,0.248045,0.389612,2.910137,0.379492,0.077315,0.221492,2.225947,8.306231,0.186392,0.358338,0.550195,4.535637,0.00917,0.014823,0.303121,0.017478,0.041267,2.961439,5.759563,3.28004,0.938792,0.749923,1.79421,NA,1.076836,0.525896,3.112177,0.225615,1.243428,0.001266,1.021171,0.148201,3.898456,0.904303,0.339386,0.091259,0.341164,4.78968,3.419904,0.334127,3.840355,0.361503,0.75334,0.108262,NA,0.827288,1.311781,1.177205,0.691807,2.864952,0.135354,1.245299,1.900189,0.155542,0.368416,0.278082,0.416882,0.908563,5.167777,0.18501,0.007318,0.080593,0.559576,0.162272,2.020838,1.535556,0.155948,0.67887,0.003386,0.675134,2.202758,NA,2.981192,NA,6.510673,2.65129,0.488274,7.084617,0.84307,3e-06,0.024252,1.658658,1.368609,1.254856,0.465047,2.64965,0.240351,0.876248,0.242467,0.00424,NA,0.005222,NA,0.057689,0.381528,0.903118,2.677314,0.001857,3.324002,4.774945,0.070808,0.050566,0.291999,2.918831,NA,2.241193,1.550087,NA,1.468727,1.412671,3.570628,NA,0.119203,0.59984,NA,NA,0.274603,0.211331,NA,0.101916,0.104893,0.49934,0.616229,0.21302,1.463709,5.37531,0.000462,0.030551,0.117958,0.116119,1.418277,0.012547,0.48444,0.327359,0.396924,0.063675,0.545227,0.592409,0.091897,0.610602,0.433421,0.004941,511.04657,4.948195,7.156412,8.983619,0.03873,0.812001,0.118903
"15",1985-01-22,1.09067,0.026726,16.9375,2.101595,0.015162,1.229446,2.731391,0.256751,0.009934,2.832876,0.795698,43.211521,0.028159,0.089149,2.297087,3.8881,0.938247,4.4e-05,1.989869,0.02438,0.188147,1.442097,5.337462,0.400873,0.293037,NA,0.464426,2.750129,0.000567,0.392027,0.042621,0.348886,0.833144,0.541619,NA,0.026874,3.340575,0.349479,0.489984,0.781434,0.756449,0.502086,0.269767,0.259939,0.368753,1.012317,0.008268,0.009926,0.49936,0.692462,15.246384,0.3556,2.501882,0.047862,0.011718,0.217726,0.773073,0.511708,0.534363,1.761877,27.916233,0.323768,0.005,0.337035,0.450791,0.082765,0.412474,NA,0.448993,1.724029,0.621323,1.896612,NA,2.02267,0.525715,0.064704,0.163505,1.883599,0.696632,3.214128,0.248907,0.38681,2.935443,0.379492,0.077315,0.222068,2.278632,8.13438,0.189524,0.343561,0.545677,4.649028,0.00917,0.014823,0.306669,0.017271,0.041372,2.94073,5.785742,3.267474,0.938792,0.738019,1.778809,NA,1.05626,0.525896,3.051155,0.214414,1.269512,0.001276,1.016369,0.143108,3.988698,0.904303,0.347278,0.091259,0.34385,4.841033,3.357297,0.324648,3.857422,0.361503,0.770658,0.10719,NA,0.830055,1.331166,1.166787,0.691807,2.975142,0.132792,1.265384,1.873798,0.154532,0.36532,0.278082,0.416133,0.900202,5.238567,0.19459,0.007514,0.080593,0.55458,0.16261,2.020838,1.568227,0.160673,0.679839,0.003357,0.664557,2.269847,NA,3.061223,NA,6.575996,2.663126,0.49535,7.019219,0.838334,3e-06,0.024004,1.658658,1.389037,1.25972,0.465047,2.582206,0.24121,0.8606,0.255573,0.004206,NA,0.005248,NA,0.056435,0.389378,0.918917,2.677314,0.001807,3.324002,4.72189,0.071589,0.051634,0.293403,2.918831,NA,2.24754,1.562012,NA,1.473511,1.351971,3.256726,NA,0.118419,0.606222,NA,NA,0.279935,0.215975,NA,0.103012,0.107272,0.501039,0.609357,0.21302,1.533062,5.37531,0.00046,0.030467,0.117958,0.117598,1.418277,0.012882,0.519043,0.32428,0.394403,0.063675,0.546201,0.605911,0.09263,0.617323,0.433421,0.004867,517.356079,5.0014,7.156412,9.075294,0.039059,0.823907,0.119376
"16",1985-01-23,1.102099,0.026877,17.5,2.186795,0.015368,1.239127,2.796943,0.255699,0.009919,2.799937,0.826699,44.473186,0.028286,0.091378,2.36335,3.790897,0.950431,4.4e-05,1.943048,0.023976,0.191232,1.433563,5.372575,0.400873,0.29357,NA,0.475484,2.769912,0.000568,0.39454,0.043058,0.355288,0.844879,0.551065,NA,0.027159,3.354611,0.356216,0.495552,0.797132,0.756449,0.517654,0.271249,0.266604,0.36598,1.002698,0.008191,0.010007,0.497794,0.692462,15.549056,0.360279,2.55192,0.048052,0.012184,0.226193,0.75479,0.505312,0.551787,1.776558,27.39279,0.328871,0.005024,0.34051,0.448091,0.082765,0.418844,NA,0.445251,1.735336,0.626566,1.927705,NA,2.040183,0.521441,0.06659,0.165714,1.873194,0.716271,3.214128,0.248907,0.391014,2.910137,0.385662,0.079694,0.221492,2.212775,8.077095,0.189524,0.343561,0.561493,4.861634,0.009448,0.015577,0.317314,0.017719,0.041163,2.909666,5.86428,3.242338,0.930698,0.749923,1.778809,NA,1.097412,0.518837,3.035898,0.217614,1.282556,0.001266,1.024372,0.138015,4.024794,0.910627,0.357802,0.092485,0.338478,4.948401,3.396426,0.329387,3.89156,0.384578,0.822613,0.10862,NA,0.852189,1.395786,1.145952,0.697327,2.975142,0.133219,1.315598,1.900189,0.154532,0.368416,0.277032,0.42287,0.897415,5.351833,0.198765,0.007645,0.080593,0.547085,0.161255,2.171772,1.617234,0.164218,0.696495,0.003386,0.663676,2.236303,NA,3.041216,NA,6.467121,2.745978,0.509503,7.150012,0.847806,3e-06,0.024004,1.64436,1.399251,1.262152,0.463164,2.72673,0.243785,0.852777,0.24902,0.004256,NA,0.005248,NA,0.056435,0.394089,0.92155,2.770925,0.00184,3.298629,4.695362,0.071746,0.051278,0.294806,2.918831,NA,2.285635,1.609706,NA,1.502215,1.41819,3.413677,NA,0.117635,0.612603,NA,NA,0.282601,0.221395,NA,0.104108,0.109031,0.504436,0.611648,0.21302,1.554963,5.666993,0.000464,0.031309,0.117958,0.116858,1.418277,0.013049,0.48444,0.322228,0.395033,0.063909,0.549122,0.609286,0.093363,0.63637,0.428362,0.005115,520.510498,5.107815,7.156412,9.006539,0.038895,0.814382,0.119376
"17",1985-01-24,1.089037,0.026952,17.1875,2.186795,0.021984,1.222993,2.884348,0.255699,0.010075,2.783465,0.824116,45.340588,0.029178,0.100293,2.341263,3.790897,0.950431,4.5e-05,1.896227,0.02347,0.197401,1.382364,5.407691,0.400873,0.29357,NA,0.469955,2.789696,0.000566,0.379462,0.043785,0.374493,0.856613,0.549491,NA,0.027302,3.347595,0.355374,0.517824,0.775232,0.768456,0.521546,0.269767,0.263271,0.363208,1.012317,0.008344,0.010115,0.497794,0.692462,15.851707,0.361839,2.501882,0.047578,0.011951,0.226193,0.762625,0.50318,0.557596,1.761877,27.218328,0.331139,0.005073,0.331575,0.45349,0.084192,0.415659,NA,0.44151,1.797513,0.613458,1.896612,NA,2.031426,0.50007,0.06717,0.166451,1.883599,0.703563,3.184641,0.246323,0.392415,2.910137,0.379492,0.082073,0.216315,2.212775,7.676108,0.190307,0.332479,0.567142,4.762419,0.009308,0.015702,0.30819,0.017478,0.040744,2.909666,5.838099,3.305175,0.914512,0.717187,1.801911,NA,1.076836,0.499425,2.95962,0.220814,1.291252,0.001291,1.037177,0.141071,3.916503,0.897582,0.361748,0.09224,0.341164,4.971745,3.404253,0.324648,3.840355,0.399961,0.883227,0.106833,NA,0.838355,1.369939,1.15637,0.702847,3.011873,0.131938,1.280447,2.111322,0.154532,0.374608,0.28123,0.416133,0.89184,5.266884,0.200853,0.007416,0.080168,0.549583,0.162272,2.12146,1.649906,0.164218,0.749111,0.003416,0.652218,2.180395,NA,3.041216,NA,6.445351,2.793322,0.534271,7.106419,0.847806,3e-06,0.024004,1.630061,1.429891,1.271879,0.465047,2.72673,0.247219,0.829305,0.252296,0.004256,NA,0.005301,NA,0.058943,0.389378,0.918917,2.770925,0.001818,3.298629,4.642309,0.069714,0.051634,0.291999,2.959369,NA,2.260238,1.639516,NA,1.473511,1.445782,3.649102,NA,0.116066,0.587078,NA,NA,0.285267,0.221395,NA,0.105935,0.1081,0.506134,0.613939,0.21302,1.569563,5.875336,0.000469,0.031309,0.132703,0.120556,1.391002,0.013105,0.467139,0.311966,0.393143,0.064377,0.559832,0.626164,0.093852,0.625166,0.424989,0.004941,523.665039,5.214228,7.075095,8.846113,0.03873,0.814382,0.119376
"18",1985-01-25,1.089037,0.027177,17.375,2.215195,0.014955,1.235899,2.862497,0.249385,0.010215,2.783465,0.842199,45.104,0.029688,0.115894,2.297087,3.790897,0.980894,5.1e-05,1.919638,0.023976,0.198943,1.356766,5.530595,0.400873,0.297832,NA,0.468573,2.769912,0.000566,0.381975,0.044076,0.380894,0.856613,0.557364,NA,0.02773,3.389701,0.359585,0.52896,0.76748,0.756449,0.523492,0.272732,0.259939,0.347958,1.01472,0.008344,0.010115,0.49936,0.712829,16.343529,0.360279,2.501882,0.047389,0.011893,0.226193,0.767849,0.477594,0.566308,1.769217,27.043842,0.330005,0.005049,0.337531,0.446742,0.085619,0.415659,NA,0.437768,1.797513,0.623944,1.896612,NA,2.031426,0.491522,0.067315,0.167924,1.862786,0.701253,3.214128,0.248045,0.39662,2.960749,0.388748,0.083263,0.211712,2.239117,7.389684,0.191874,0.339867,0.57844,4.776594,0.009261,0.015828,0.30819,0.017581,0.040534,2.94073,5.838099,3.298891,0.918559,0.738019,1.786508,NA,1.083695,0.520602,3.020642,0.219214,1.317338,0.001291,1.037177,0.145654,3.9526,0.910627,0.359118,0.09273,0.341164,4.976412,3.505988,0.325833,3.840355,0.399961,0.900545,0.105404,NA,0.846655,1.363477,1.163314,0.702847,3.268984,0.131511,1.280447,2.243279,0.153522,0.374608,0.28123,0.410895,0.880692,5.351833,0.212128,0.007384,0.081441,0.55458,0.163288,2.129846,1.600899,0.164808,0.752346,0.003342,0.659269,2.202758,NA,3.041216,NA,6.597773,2.935355,0.534271,7.06282,0.845438,3e-06,0.024546,1.630061,1.460531,1.271879,0.463164,2.736367,0.248935,0.837129,0.252296,0.00414,NA,0.005248,NA,0.056435,0.394089,0.92155,2.827093,0.00179,3.374752,4.668834,0.068776,0.051634,0.290595,2.979639,NA,2.279285,1.669325,NA,1.44959,1.4513,3.609864,NA,0.11685,0.606222,NA,NA,0.295931,0.219847,NA,0.105569,0.108203,0.512928,0.616229,0.216512,1.576864,5.917007,0.000469,0.030888,0.14155,0.122035,1.472825,0.013105,0.48444,0.303756,0.400704,0.064143,0.566647,0.62954,0.096541,0.622926,0.423302,0.004991,523.665039,5.161021,7.102201,8.662779,0.0384,0.814382,0.121271
"19",1985-01-28,1.087404,0.027477,17.25,2.229396,0.014335,1.24558,2.884348,0.250438,0.010246,2.766996,0.839616,45.261715,0.029433,0.120351,2.374393,3.839501,0.999171,5.3e-05,1.919638,0.024482,0.198943,1.373832,5.431512,0.407444,0.301029,NA,0.475484,2.809482,0.000564,0.383232,0.044512,0.380894,0.856613,0.557364,NA,0.028157,3.487952,0.362953,0.534528,0.761278,0.770597,0.5196,0.272732,0.269936,0.345186,1.01472,0.008574,0.010115,0.50249,0.712829,16.570522,0.367214,2.351769,0.046915,0.011718,0.227403,0.765237,0.475462,0.555723,1.761877,27.043842,0.331706,0.005073,0.34597,0.442693,0.085619,0.410881,NA,0.432156,1.814471,0.623944,1.896612,NA,2.040183,0.525715,0.068911,0.16866,1.873194,0.695477,3.184641,0.242878,0.402226,2.986056,0.388748,0.085642,0.210562,2.225947,7.475609,0.19109,0.336173,0.571661,4.799516,0.009121,0.015828,0.305149,0.017512,0.041791,2.909666,5.838099,3.28004,0.914512,0.749923,1.857738,NA,1.097412,0.517072,3.020642,0.219214,1.2956,0.001316,1.037177,0.147691,3.9526,0.916951,0.361748,0.092976,0.330419,5.027763,3.552943,0.325833,3.772083,0.430727,0.874568,0.106833,NA,0.832821,1.350552,1.194568,0.697327,3.379174,0.129803,1.28547,2.08493,0.153522,0.371512,0.282279,0.413888,0.886267,5.266884,0.214216,0.007482,0.081865,0.557078,0.16261,2.13823,1.617234,0.165399,0.758818,0.003416,0.658388,2.191576,NA,3.061223,NA,6.619542,3.089225,0.523656,7.019219,0.845438,3e-06,0.024291,1.587164,1.491171,1.278778,0.463164,2.746002,0.250652,0.841041,0.25885,0.004206,NA,0.005301,NA,0.058943,0.394089,0.900486,2.742842,0.001806,3.349378,4.695362,0.068776,0.051634,0.291999,2.993778,NA,2.311028,1.687211,NA,1.463943,1.445782,3.727578,NA,0.11685,0.625366,NA,NA,0.295931,0.217524,NA,0.1063,0.106859,0.516325,0.632265,0.21302,1.540362,6.20869,0.000469,0.030888,0.14155,0.124254,1.5001,0.013328,0.493091,0.316071,0.408264,0.064611,0.574436,0.626164,0.095319,0.624046,0.426675,0.005082,533.128967,5.32064,7.146054,8.777367,0.037906,0.819145,0.122219
"20",1985-01-29,1.087404,0.027853,17.75,2.257795,0.014059,1.24558,3.059157,0.250438,0.010417,2.783465,0.868034,45.419399,0.029178,0.127038,2.374393,3.8881,0.980894,5.4e-05,1.896227,0.024178,0.200485,1.390898,5.502282,0.407444,0.305291,NA,0.485159,2.898515,0.000564,0.384488,0.044658,0.384095,0.856613,0.560512,NA,0.028656,3.466899,0.365479,0.545664,0.762828,0.782638,0.533222,0.271249,0.276601,0.35489,1.009912,0.008574,0.010196,0.500925,0.726407,16.646189,0.379822,2.351769,0.046441,0.011835,0.226193,0.775684,0.486123,0.555723,1.776558,27.218328,0.335108,0.005294,0.345473,0.439993,0.084192,0.410881,NA,0.437768,1.831428,0.629187,1.881067,NA,2.057695,0.542811,0.069844,0.169397,1.894008,0.705874,3.243614,0.242878,0.402226,2.986056,0.391833,0.085642,0.215739,2.239117,7.762031,0.19109,0.332479,0.580699,4.713554,0.009074,0.015828,0.313259,0.017891,0.046295,2.920021,5.969001,3.311459,0.930698,0.749923,1.905866,NA,1.076836,0.536484,3.06641,0.217614,1.317338,0.001306,1.046781,0.150747,3.9526,0.913789,0.365695,0.094938,0.335791,5.116462,3.459034,0.323463,3.755015,0.430727,0.865908,0.10862,NA,0.841121,1.379632,1.218875,0.695487,3.379174,0.130657,1.325641,2.164104,0.153522,0.371512,0.283329,0.422121,0.902988,5.436783,0.213798,0.007645,0.080593,0.557078,0.163966,2.222083,1.617234,0.165399,0.76529,0.003445,0.663676,2.124487,NA,3.061223,NA,6.793743,3.136569,0.516579,7.150012,0.845438,3e-06,0.024291,1.601463,1.542239,1.281241,0.463164,2.72673,0.247219,0.841041,0.25885,0.004273,NA,0.005459,NA,0.057689,0.394089,0.913651,2.892623,0.001869,3.400126,4.509671,0.071433,0.052346,0.291999,2.993778,NA,2.361822,1.699135,NA,1.473511,1.456817,3.649102,NA,0.117527,0.631747,NA,NA,0.295931,0.217524,NA,0.106665,0.107686,0.518023,0.639138,0.216512,1.522111,6.167021,0.000469,0.031898,0.14155,0.127583,1.5001,0.013384,0.493091,0.321202,0.411414,0.064611,0.580278,0.627852,0.095807,0.63525,0.426675,0.005183,540.119934,5.32064,7.310327,8.800285,0.0384,0.823907,0.126008
"21",1985-01-30,1.100466,0.028078,17.9375,2.257795,0.014541,1.239127,3.146561,0.25149,0.010402,2.783465,0.878367,46.681042,0.029305,0.129266,2.36335,3.936703,1.05128,5.3e-05,1.896227,0.024178,0.209738,1.433563,5.466902,0.42716,0.30902,NA,0.493452,2.987548,0.000563,0.381975,0.04364,0.390496,0.856613,0.557364,NA,0.028514,3.516027,0.366321,0.534528,0.759921,0.794679,0.525438,0.272732,0.269936,0.374298,1.07724,0.008498,0.010061,0.503273,0.733196,16.381355,0.387703,2.55192,0.045777,0.01166,0.227403,0.786131,0.505312,0.554253,1.776558,26.869373,0.342479,0.005318,0.347459,0.449441,0.087046,0.407696,NA,0.437768,1.848386,0.634431,1.896612,NA,2.048939,0.538537,0.06999,0.170133,1.883599,0.710495,3.243614,0.248045,0.403627,2.986056,0.394918,0.092778,0.219767,2.278632,7.819314,0.195398,0.347256,0.588608,4.684905,0.009144,0.015577,0.310217,0.017615,0.045562,2.909666,5.995182,3.41828,0.979256,0.770753,1.848114,NA,1.117988,0.53472,3.112177,0.212814,1.360813,0.001306,1.056384,0.154312,4.024794,0.923275,0.373587,0.094693,0.335791,5.102456,3.396426,0.323463,3.720877,0.461494,0.883227,0.110763,NA,0.832821,1.389325,1.225821,0.693647,3.489364,0.131084,1.325641,2.216888,0.156552,0.36681,0.286477,0.419876,0.908563,5.422622,0.210875,0.007514,0.080168,0.547085,0.169386,2.155001,1.600899,0.164808,0.755582,0.003504,0.672489,2.169214,NA,3.061223,NA,6.619542,2.970864,0.527194,7.368001,0.84307,3e-06,0.024291,1.64436,1.552453,1.26153,0.474461,2.755638,0.250652,0.872336,0.25885,0.00424,NA,0.005564,NA,0.060197,0.405079,0.916284,2.855177,0.001824,3.374752,4.536198,0.070808,0.05199,0.293403,2.993778,NA,2.374519,1.687211,NA,1.506999,1.478891,3.766815,NA,0.116722,0.654081,NA,NA,0.301263,0.215975,NA,0.1063,0.106755,0.507833,0.64601,0.216512,1.514812,6.167021,0.000469,0.031645,0.147448,0.124254,1.527374,0.013663,0.48444,0.320175,0.415194,0.064845,0.580278,0.616037,0.096541,0.658777,0.426675,0.005335,530.417603,5.373846,6.981772,8.754448,0.037741,0.819145,0.128851
"22",1985-01-31,1.102099,0.028378,17.5625,2.257795,0.014679,1.239127,3.168414,0.247281,0.010293,2.816407,0.886118,46.759903,0.02905,0.124809,2.374393,4.082507,1.044811,5.4e-05,1.966458,0.02347,0.215907,1.442097,5.413826,0.440303,0.310086,NA,0.487924,2.947978,0.000568,0.376949,0.043785,0.387296,0.856613,0.563661,NA,0.028229,3.501988,0.366321,0.517824,0.76903,0.794679,0.5196,0.269767,0.269936,0.379843,1.084453,0.008498,0.009953,0.50249,0.746773,15.397724,0.386126,2.55192,0.045493,0.011485,0.227403,0.786131,0.507444,0.564544,1.767572,26.694908,0.340778,0.005343,0.344481,0.442693,0.092754,0.407696,NA,0.434026,1.820123,0.621323,1.896612,NA,2.048939,0.534263,0.070282,0.171606,1.904412,0.703563,3.243614,0.247184,0.417642,2.960749,0.394918,0.097536,0.220917,2.26546,7.676108,0.195006,0.354644,0.605554,4.69923,0.009121,0.015326,0.310217,0.017615,0.04619,2.94073,6.021359,3.393146,1.003536,0.767778,1.838487,NA,1.152284,0.529425,3.127433,0.212814,1.356467,0.001296,1.054784,0.152784,4.006746,0.910627,0.372272,0.093466,0.330419,5.093118,3.404253,0.317539,3.720877,0.453802,0.883227,0.111478,NA,0.830055,1.415172,1.225821,0.688128,3.489364,0.132792,1.305555,2.216888,0.157562,0.363648,0.283329,0.42736,0.922498,5.337676,0.2067,0.007253,0.080168,0.542089,0.168031,2.196928,1.617234,0.164218,0.739403,0.003548,0.676897,2.146851,NA,3.041216,NA,6.532442,2.959028,0.527194,7.71678,0.838334,3e-06,0.024291,1.658658,1.501385,1.26153,0.470813,2.688192,0.248935,0.876248,0.262126,0.00424,NA,0.005538,NA,0.060197,0.405079,0.911017,2.742842,0.001801,3.400126,4.509671,0.070339,0.052702,0.293403,2.952197,NA,2.36817,1.687211,NA,1.53092,1.489926,3.688341,NA,0.116722,0.64451,NA,NA,0.301263,0.215975,NA,0.105204,0.107169,0.516325,0.648301,0.220004,1.547662,6.125351,0.000467,0.031645,0.147448,0.126843,1.472825,0.013886,0.510392,0.322228,0.414565,0.065781,0.57833,0.614349,0.096296,0.66662,0.428362,0.00531,517.480408,5.32064,6.844876,8.594028,0.038235,0.823907,0.127903
